Feature_id	Mean_decrease_in_accuracy	Standard_deviation
504674	0.00203978188141356	NA
470207	0.00203307065156379	NA
2862781	0.00139048042082618	NA
526872	0.00133605074689174	NA
505587	0.00121685721300461	NA
1091685	0.00117508485778377	NA
470190	0.00112208259272009	NA
1082607	0.00100697550252125	NA
342427	0.000926672566239368	NA
3827097	0.000921894693897539	NA
521981	0.000886701900898147	NA
133075	0.000880336082331276	NA
941733	0.000879924819878821	NA
134053	0.000847784186813082	NA
556233	0.000832411475375442	NA
69669	0.000807528151074026	NA
911016	0.000805965221509882	NA
329820	0.000736878992769465	NA
92771	0.000735987611584743	NA
20360	0.000715560138402381	NA
945061	0.000695377274391401	NA
633624	0.000680727730869596	NA
471141	0.000680451190834378	NA
2627856	0.000674476679703621	NA
390267	0.000652445616009694	NA
359961	0.000649136833841605	NA
565812	0.0006240468776498	NA
676957	0.000620317977635843	NA
291846	0.000619712168889939	NA
905277	0.000616102357368992	NA
185333	0.000612996767203942	NA
2084904	0.000585302054990465	NA
561636	0.000577616785659893	NA
204197	0.000564780807996291	NA
252119	0.000558217800064169	NA
360483	0.000556756557941721	NA
204955	0.000537861039190304	NA
1065569	0.000523869540053066	NA
924256	0.000510736995098436	NA
1017181	0.000500578476559359	NA
513080	0.000498549266372271	NA
346938	0.000498060264950221	NA
106751	0.000497742747327624	NA
932077	0.000492070710977429	NA
213952	0.00048636707428389	NA
63123	0.000475426707372757	NA
266173	0.000462440393212282	NA
134081	0.000458450183580718	NA
967290	0.000455422097064181	NA
110404	0.000450195868279372	NA
14290	0.000436263892943712	NA
12533	0.000432978144661511	NA
960695	0.000423163699937983	NA
6378	0.000421983217770051	NA
855912	0.000412637700223621	NA
1061772	0.000412613342301735	NA
393051	0.000410103900460036	NA
158469	0.000406641660716515	NA
864640	0.000404051445839548	NA
134792	0.00039722761376737	NA
254339	0.000395782873411319	NA
91169	0.000389055870676572	NA
350105	0.000381260568363255	NA
569912	0.000381139612044422	NA
1101669	0.000380225966073856	NA
139920	0.000375836333457942	NA
927202	0.000371642319830628	NA
13354	0.000364545704031657	NA
484332	0.000364095204401694	NA
1950	0.000349989329791407	NA
904178	0.000345664448280707	NA
909523	0.000340659729638208	NA
753872	0.000337117910504067	NA
870118	0.000336465847485408	NA
11298	0.000334855013250153	NA
1042479	0.000331023355165501	NA
1000592	0.000326571145461257	NA
258375	0.00032300672335029	NA
345077	0.000313577217208156	NA
531206	0.000311859459195047	NA
273126	0.000309515212411856	NA
437047	0.00030873359525277	NA
357533	0.000302259569042585	NA
470460	0.00030197979186279	NA
835964	0.000295367952595678	NA
137637	0.00029514833911882	NA
578911	0.000293084973896312	NA
74655	0.000292421526875568	NA
974203	0.000290446496170364	NA
155546	0.00028640530775053	NA
4094262	0.000285034297958256	NA
519673	0.000282665634438935	NA
873742	0.000282157785391141	NA
992022	0.000281201111279549	NA
446522	0.000280155367621954	NA
4030370	0.000277764344071201	NA
217506	0.000277264386211284	NA
104043	0.000274137244314318	NA
1040220	0.00027211852659569	NA
137445	0.000271424581729932	NA
914360	0.000266695956353659	NA
446403	0.000265353942678591	NA
368769	0.000262305592334049	NA
8878	0.000261374196759307	NA
467605	0.000261253889613014	NA
244710	0.000259860941128668	NA
296379	0.000259858375810823	NA
653205	0.000256594251285404	NA
89770	0.000254862943341933	NA
71387	0.000254500424931527	NA
1008348	0.000252986103505952	NA
590169	0.00025145252731622	NA
245307	0.000249464480544526	NA
103151	0.000247861044315563	NA
264723	0.000245631449295064	NA
