Feature_id	Mean_decrease_in_accuracy	Standard_deviation
970302	0.00229555918942837	NA
74655	0.00192708255914131	NA
148259	0.00177690112042528	NA
342427	0.00165503607310009	NA
569912	0.00148699139745927	NA
3801267	0.00148393191677233	NA
621651	0.00143327307010022	NA
204197	0.00141159604021241	NA
705241	0.00138024507337442	NA
2185	0.00130370670466452	NA
71791	0.00128378913000946	NA
585419	0.00126758517936967	NA
60136	0.00122604331443105	NA
104043	0.00122546202485034	NA
1101669	0.00119384776721222	NA
743755	0.00109120709179379	NA
210076	0.00109038568442548	NA
70628	0.00108575745911055	NA
328331	0.00107223922084359	NA
63123	0.00103349170673845	NA
92034	0.000974264985633909	NA
252229	0.00096551795522088	NA
526872	0.000960941395252065	NA
13806	0.000960653692532377	NA
132328	0.000951913802759893	NA
162335	0.000949593830124353	NA
6378	0.000913393595141549	NA
1017181	0.000905931990466223	NA
2627856	0.000831366142888776	NA
4062649	0.000807445294815304	NA
974203	0.000794819705783105	NA
244710	0.00078323852094354	NA
92636	0.000768626510384275	NA
548730	0.000750067248265143	NA
535825	0.000745807591477884	NA
92131	0.000714340329024118	NA
1033687	0.000707159159780216	NA
573384	0.000701679319117145	NA
962249	0.000681018485043039	NA
92512	0.000662515158223921	NA
47990	0.000657498489323876	NA
461341	0.000654654854617782	NA
142000	0.000641265776787212	NA
1080820	0.000640788784657842	NA
180927	0.000639133440154978	NA
360229	0.00063405526977504	NA
194597	0.00062713510693014	NA
530206	0.000624719483927102	NA
3569942	0.000618584112505898	NA
3827097	0.000612089506873481	NA
864640	0.000610019715939661	NA
83011	0.000607575020665785	NA
4200871	0.000595625071927064	NA
515747	0.000578203723833748	NA
13354	0.000575441527041718	NA
558276	0.000572172566012515	NA
3445563	0.000558000356267445	NA
469479	0.000557223775693867	NA
529659	0.000551324544987756	NA
1060621	0.000550795263922069	NA
691088	0.000542722328994764	NA
470724	0.000537420781467624	NA
471085	0.000534478969801148	NA
215040	0.000530995585426403	NA
92535	0.000526553776334371	NA
102425	0.000525055434372721	NA
59566	0.000515706371630571	NA
471156	0.000508717964964456	NA
652802	0.000504184143216674	NA
968675	0.000502566401819011	NA
1085758	0.000500706395234711	NA
922556	0.000497724526199096	NA
71923	0.000493475425426567	NA
1042479	0.000490260161015662	NA
1072288	0.000478774216154591	NA
878129	0.000472516492248821	NA
1671681	0.000465049365039665	NA
760359	0.000453852344630509	NA
518304	0.000453287853716125	NA
74391	0.000452396802208572	NA
979259	0.000452052214517498	NA
31235	0.00045178042791584	NA
93000	0.000448813655688252	NA
571374	0.000448205126031152	NA
654696	0.000445562148708807	NA
239506	0.000438677420960578	NA
541536	0.000438451588648936	NA
32546	0.000435829789507172	NA
255669	0.000427204612923225	NA
4213913	0.000419715181968337	NA
932077	0.000418703821403621	NA
207340	0.000416282748924903	NA
4030370	0.000412926422885682	NA
571138	0.000409465674808242	NA
676957	0.000407428095485386	NA
945908	0.000398311139639105	NA
1039348	0.000397563428784921	NA
2862781	0.000397230719001711	NA
105593	0.000393772045939224	NA
590169	0.000388835311181982	NA
72830	0.000381809218144699	NA
2654263	0.000368864273528837	NA
344593	0.000368553538388198	NA
470993	0.00036846223149867	NA
531206	0.000368159862708218	NA
539347	0.000359400157590534	NA
9510	0.000356850655673348	NA
3228684	0.000355396036344825	NA
333028	0.000354773798791644	NA
470477	0.000353549341218305	NA
1065569	0.000348075900979716	NA
215397	0.000341496346033406	NA
941733	0.000340824322802477	NA
556297	0.000337188093586191	NA
469898	0.000333133135689225	NA
164647	0.000332863275148904	NA
1866742	0.000332096825855889	NA
12567	0.000328821081792985	NA
75279	0.000328206444389117	NA
17538	0.000326660212120598	NA
937812	0.000323340281761268	NA
68416	0.000319281079816351	NA
28952	0.000306544356958018	NA
9558	0.00030296795356712	NA
246477	0.000302171845151587	NA
252936	0.00030049718614071	NA
399586	0.000299088291354112	NA
542404	0.000296134671880743	NA
2200116	0.000293912472814399	NA
530801	0.00028514370160389	NA
893869	0.000262918877493538	NA
521268	0.000262816320740077	NA
386453	0.000258115798200528	NA
276632	0.000256145785116901	NA
56203	0.000253391934128481	NA
1020605	0.000253056947732818	NA
70671	0.000251334281077827	NA
918255	0.000251260538451065	NA
2510538	0.000249904661243771	NA
92629	0.000236570918522291	NA
533901	0.000235868982746352	NA
844940	0.00023003183062479	NA
753872	0.000224146060486225	NA
958078	0.000219471106603079	NA
462229	0.000218558381650068	NA
2222	0.000216630370793523	NA
510422	0.000215137618524438	NA
566658	0.000213899581727702	NA
470693	0.000213775588402852	NA
525942	0.000203966012908401	NA
566154	0.000203520778263629	NA
9562	0.000202449090942858	NA
566219	0.000202234266516364	NA
181971	0.000201339393435327	NA
137197	0.000200090176622264	NA
448585	0.00019603183799059	NA
1044611	0.000195289454128891	NA
99155	0.000195079486932644	NA
73887	0.000191421638249893	NA
799884	0.000186349697571288	NA
23991	0.000182356704643063	NA
254492	0.000181793983375037	NA
484338	0.000180702230598602	NA
470441	0.000180083944750901	NA
292356	0.000178897737676281	NA
544728	0.000177059889936255	NA
1110594	0.000176743227587042	NA
931950	0.000172715138074662	NA
162320	0.00016964945971059	NA
326019	0.000166931934347235	NA
905211	0.000162433320179309	NA
86715	0.00015708632247388	NA
9555	0.000157064600338197	NA
280567	0.000154345910678639	NA
72536	0.000153415380355276	NA
858896	0.000152782635524083	NA
151180	0.000149397872662963	NA
63015	0.000149114769525866	NA
471141	0.00014778590901706	NA
92430	0.000142017357177178	NA
1074628	0.00013908206333276	NA
106565	0.000138723957073774	NA
163696	0.000138293846173001	NA
3166216	0.000138197092156796	NA
586458	0.000137906115967108	NA
74465	0.00013775861737807	NA
543306	0.000134083476616667	NA
861375	0.000133947203849313	NA
