Feature_id	Mean_decrease_in_accuracy	Standard_deviation
196769	0.00347218971681188	NA
176750	0.00309600314326851	NA
358493	0.00275739997333381	NA
179402	0.00248170496734668	NA
187179	0.00225101864126487	NA
189422	0.002148799904393	NA
213394	0.00207942906702318	NA
205290	0.00196160738141796	NA
180082	0.00173653950714992	NA
186812	0.00170135796811657	NA
187051	0.00168639617249621	NA
177670	0.00167976572675746	NA
158215	0.00159579344675564	NA
158649	0.00157647896590279	NA
308072	0.00154539520204324	NA
52362	0.00154293448674136	NA
341874	0.00146751812842388	NA
185861	0.00145518492152042	NA
2223978	0.00138145546677023	NA
194666	0.00136118807081288	NA
148352	0.00131899881291817	NA
559527	0.00124317956292425	NA
288889	0.00122605860752187	NA
187504	0.00119491479200435	NA
568118	0.00118072621456313	NA
15053	0.0011689497696794	NA
514512	0.00116562211161488	NA
184678	0.0011639251807736	NA
180119	0.00115045207315689	NA
82283	0.00113983613513554	NA
276643	0.00113152146324032	NA
338301	0.00112554990881669	NA
191595	0.00111670175283103	NA
2075910	0.00110625836966277	NA
539581	0.00110361618440908	NA
211205	0.00106181436453203	NA
360238	0.00104627610186395	NA
346938	0.00104365832905254	NA
197807	0.00103581013214718	NA
1135130	0.00101264566849593	NA
171772	0.0010092802311675	NA
2037235	0.000999696651306857	NA
177706	0.000985092536314268	NA
181627	0.000980255551402354	NA
3325760	0.000972296891553036	NA
2045	0.000966828872991713	NA
4281639	0.000960503089264699	NA
348183	0.000947518574490456	NA
189996	0.000921080188007231	NA
1504042	0.000918253476112	NA
198786	0.000905886129691076	NA
197517	0.000883409716613732	NA
179347	0.000866602903152212	NA
589329	0.000864002527551966	NA
189083	0.000862175509889537	NA
13860	0.000851324696365609	NA
484332	0.000840160363007884	NA
586093	0.000832301729717112	NA
294270	0.000820068924348258	NA
193749	0.000815576394295497	NA
470190	0.000801621836708488	NA
215670	0.000799005302025381	NA
362120	0.000793244577175216	NA
192666	0.00078956975179002	NA
187256	0.000782779818617592	NA
172821	0.000779388852703838	NA
131702	0.000774905967356722	NA
509109	0.0007615781669935	NA
458383	0.000754067080572001	NA
179647	0.000742388182552295	NA
188536	0.000737340451425667	NA
1701964	0.000730757523774139	NA
311950	0.000730429727450747	NA
194670	0.000720960795194627	NA
185420	0.000719125324844525	NA
157338	0.000718898364663584	NA
353278	0.000711822608835623	NA
327218	0.000709425388283464	NA
176942	0.000694436865023607	NA
192127	0.000693472166442863	NA
339034	0.000692697385965439	NA
189282	0.00069237864159788	NA
577027	0.0006915049699566	NA
314582	0.000686113423433055	NA
1820513	0.000684566474351444	NA
180446	0.00068379652588774	NA
2772151	0.000678102456079159	NA
109334	0.00066670863132798	NA
357533	0.000664744618764293	NA
509636	0.000652222958679185	NA
505587	0.000649077720549295	NA
173927	0.000648705961346885	NA
759751	0.000642005423583697	NA
148500	0.000640407086748503	NA
190458	0.000632836805274939	NA
183202	0.00062117096948183	NA
107252	0.000614264954494273	NA
495394	0.000607335618103482	NA
545018	0.000606917288870214	NA
198754	0.000602326605747121	NA
2230859	0.000588608792793544	NA
328573	0.000581350331820804	NA
3940440	0.000578615796896854	NA
182735	0.000576477490697165	NA
3009856	0.000575924997855077	NA
211374	0.000573874643482363	NA
311108	0.000570672515072314	NA
1953124	0.000568106817735134	NA
566395	0.000566855309828366	NA
289183	0.00056563770654478	NA
195757	0.000564777854532252	NA
341885	0.000564134303057382	NA
197698	0.000560222841435351	NA
328617	0.000556646799165169	NA
15716	0.000553396424867777	NA
211400	0.000552946479564852	NA
194626	0.000549999202643117	NA
266777	0.000549338057740573	NA
134265	0.00054164139422939	NA
574792	0.000536284089069067	NA
300835	0.000536210243077709	NA
198792	0.000532958276690389	NA
347875	0.000527618590164258	NA
192132	0.000526437138458105	NA
365256	0.000524079650091155	NA
265262	0.000522919339609748	NA
125270	0.000516934182415707	NA
1134151	0.000514042521979818	NA
195619	0.000511262079029074	NA
300872	0.000506671927587394	NA
175630	0.000501150825627317	NA
183691	0.000500333112020562	NA
401222	0.00049789984850495	NA
323231	0.000496669207063214	NA
191075	0.000496487528109884	NA
216862	0.000489730294399971	NA
185203	0.000488626934384278	NA
289977	0.000482567630090688	NA
1129060	0.000481053982347041	NA
136526	0.00048093358982675	NA
205836	0.000477204459611283	NA
190913	0.000475794990180162	NA
183579	0.000470694439664994	NA
495419	0.00046965651465957	NA
194667	0.00046943970004386	NA
326626	0.00046876189211953	NA
206858	0.00046874466917114	NA
207673	0.000464087713630313	NA
190154	0.000458616286826698	NA
216516	0.000452880933289172	NA
2420187	0.0004481305552844	NA
207580	0.000447525678948382	NA
192927	0.00044537482770401	NA
296052	0.000445157592654943	NA
182798	0.000443265161317335	NA
495095	0.000442412779889577	NA
110083	0.000442353995507262	NA
180386	0.000442155286858543	NA
350627	0.000436251417241464	NA
3754778	0.000435302613311474	NA
185568	0.000430939208155273	NA
3345627	0.000430159468611021	NA
4102199	0.000426109423647061	NA
178845	0.000422760524341198	NA
267772	0.000422462314654856	NA
184670	0.000420907069831841	NA
190157	0.000419389916558404	NA
162737	0.000418476194279517	NA
291800	0.000418017416751879	NA
2965498	0.000416857529543414	NA
249661	0.000414473491007978	NA
187924	0.000414293069703016	NA
189817	0.000412497909996776	NA
1602307	0.000412381471049424	NA
189210	0.000412364276926033	NA
2877951	0.000407234991849105	NA
4108205	0.000406910363634688	NA
368698	0.000406232198056799	NA
544009	0.000405949415486698	NA
180509	0.000403699480587662	NA
437047	0.000403508023214042	NA
269678	0.000403445851513858	NA
347862	0.000400949167569016	NA
184910	0.000400179168118462	NA
1035532	0.000396995916029911	NA
197447	0.000395564095093685	NA
306778	0.000394644778428914	NA
190597	0.000393885220609229	NA
176306	0.00039322713662822	NA
253380	0.000392478965874073	NA
51535	0.000388690416438513	NA
269833	0.000385598016291713	NA
631764	0.00038515686581403	NA
328892	0.00038107484724528	NA
249271	0.000379614270649375	NA
180421	0.000377819125786293	NA
268540	0.00037608691263502	NA
115278	0.000375286370646824	NA
192920	0.000372038123055594	NA
187490	0.000370727847237516	NA
227285	0.000369035608219774	NA
187360	0.00036853442057713	NA
212128	0.000366065994071396	NA
292758	0.000361074218484508	NA
1839271	0.00036054674491426	NA
2932557	0.000359418694304104	NA
173863	0.000358643600440428	NA
193006	0.000358484964230058	NA
2255989	0.000358308354406584	NA
193061	0.000356756277322642	NA
204891	0.000355420099344043	NA
505749	0.000353152442286772	NA
132657	0.000352047166152541	NA
469991	0.000345275069864566	NA
