Feature_id	Mean_decrease_in_accuracy	Standard_deviation
390267	0.00140659328279728	NA
132328	0.00114754171347949	NA
329820	0.00107600157411975	NA
28952	0.00107083989043274	NA
1017181	0.00106460865261196	NA
213952	0.001039425501497	NA
346938	0.00100932890174154	NA
12533	0.000929580529032017	NA
60136	0.000924547934976966	NA
470207	0.000913091108622058	NA
63123	0.000881968592005939	NA
1065569	0.000870911027053163	NA
341476	0.000830066140238611	NA
509109	0.000828051097160441	NA
104043	0.00081948765390457	NA
909523	0.000810739599253815	NA
587395	0.000803051475595535	NA
561636	0.000800326024090134	NA
239506	0.000765456520818475	NA
569912	0.000757654824168528	NA
71791	0.000751737685288155	NA
513080	0.000750880690295893	NA
342427	0.000737807911299049	NA
393051	0.000725585542108105	NA
134053	0.000689971164186521	NA
252119	0.000684233165336193	NA
541990	0.000653905004600823	NA
565812	0.000645655169361473	NA
38227	0.000626622439232293	NA
470190	0.00062254599871258	NA
520366	0.000614376366286631	NA
139920	0.000586020880661042	NA
958078	0.000574017448280405	NA
4200871	0.000557535422231303	NA
621651	0.000529471945750287	NA
4094262	0.000523451169473691	NA
185333	0.00051877292105657	NA
350627	0.000516665858839451	NA
193710	0.000514414345627537	NA
72999	0.000508296681704281	NA
350105	0.000506415522222154	NA
4030370	0.000505542485245823	NA
676957	0.000487240735583331	NA
974203	0.000482409056671841	NA
258002	0.000481026638620561	NA
2627856	0.000474582770274425	NA
991351	0.000467319701386808	NA
93000	0.000465176292008328	NA
74391	0.000463520836254821	NA
1082607	0.000460779614965231	NA
74655	0.000451042388443338	NA
170283	0.000447557351298903	NA
200359	0.000446561964310782	NA
2772151	0.00043650879099182	NA
654696	0.000417012933068034	NA
1042479	0.000415603561878844	NA
134081	0.000405921486516068	NA
461851	0.000400631365829677	NA
71387	0.000395605501622171	NA
301184	0.000390888521362008	NA
92771	0.000386721810917442	NA
560209	0.000383661196041898	NA
358493	0.00038284583912456	NA
858406	0.000382211357184882	NA
269125	0.000372823712160512	NA
469479	0.000366116907344235	NA
133075	0.000365317841315112	NA
136946	0.000352983725145136	NA
1084540	0.000337606145393523	NA
530206	0.000332755259990287	NA
91169	0.000331327600149417	NA
537457	0.0003265916082008	NA
548699	0.000323899007581699	NA
137489	0.000318081195311674	NA
152004	0.000315305944274102	NA
301109	0.000311052181620966	NA
764322	0.000310655996947012	NA
941733	0.000309851506543853	NA
155546	0.000309481759210767	NA
83011	0.000309007296937236	NA
255161	0.000307873381157735	NA
2673987	0.00030453589827452	NA
548730	0.000302424860961298	NA
137637	0.000299789696353546	NA
11298	0.000298325999544085	NA
137341	0.000298300096973863	NA
110404	0.000295853252210241	NA
22216	0.000293683181999973	NA
1061772	0.000288699473535648	NA
783719	0.000279267749800034	NA
589329	0.00027849936084808	NA
586166	0.00027759432795048	NA
139969	0.000271603524613012	NA
291846	0.000270908749684586	NA
6378	0.000270369244506767	NA
98789	0.000269478457415132	NA
368769	0.000268320668312907	NA
13463	0.000259884450083564	NA
134792	0.000252776606039232	NA
835964	0.000251583485047756	NA
249899	0.000249603060262523	NA
215499	0.000246905770148696	NA
1067519	0.000245605904616181	NA
571138	0.000244082843109151	NA
13354	0.00024384868860147	NA
13325	0.000241690245631811	NA
204955	0.000241389733423811	NA
575272	0.000240789292471107	NA
246477	0.000239080588052144	NA
318320	0.000235513877002291	NA
505587	0.000235415795218416	NA
565753	0.000233239510787717	NA
2862781	0.000232619370436875	NA
1085758	0.000232242067358915	NA
526872	0.000231421169000683	NA
74511	0.000230072133428821	NA
760359	0.000229998408070249	NA
103151	0.000229767975395002	NA
167380	0.000228184480932103	NA
718340	0.000226897046446359	NA
73471	0.000224422391613811	NA
688934	0.000223665689439822	NA
20360	0.00022358999654124	NA
3827097	0.000221951630297959	NA
545018	0.000217788287442941	NA
158215	0.000217136646633452	NA
461341	0.00021554440522595	NA
1076525	0.000215262446627716	NA
391286	0.00021490576775787	NA
3225199	0.000213901867209435	NA
451398	0.000213446050536424	NA
4213913	0.000212405260848532	NA
292292	0.000211132183865231	NA
2317377	0.000210613394636223	NA
952082	0.000210278917833363	NA
338355	0.000208860238006476	NA
141938	0.0002076411599143	NA
169832	0.000206009301934107	NA
189282	0.000205633689066677	NA
1054332	0.000205485925987753	NA
937812	0.000203751619647047	NA
870118	0.000202392782189099	NA
305760	0.000201594156154273	NA
56203	0.000198729790302139	NA
2646731	0.000198479911939907	NA
828768	0.000197906081233091	NA
132101	0.000195127493367787	NA
367842	0.000194551576294436	NA
541536	0.000194121756031476	NA
225284	0.00019411829255061	NA
510422	0.000192867389825231	NA
3746875	0.000192804644432731	NA
932077	0.000191530918138006	NA
24259	0.000191016023940026	NA
113685	0.00019060501659394	NA
1141476	0.00018813827852747	NA
291008	0.000187613231171393	NA
24370	0.000187435554903082	NA
967290	0.000186295237323824	NA
538247	0.000185506384614316	NA
873742	0.000185222485092629	NA
245307	0.000184023177116179	NA
333028	0.000183804463705657	NA
2084904	0.000183244683871663	NA
926770	0.000183163880798366	NA
377874	0.000183047892960435	NA
549284	0.000182877003664981	NA
1620065	0.00018170629084058	NA
970302	0.000180443764105424	NA
180927	0.000180231211266219	NA
251579	0.00018018481632132	NA
930422	0.000179842410226109	NA
521981	0.000178374146891231	NA
289977	0.000177817683923994	NA
556297	0.000177012095582746	NA
570350	0.000175806233726396	NA
345077	0.000174617035433361	NA
92535	0.000173195442122019	NA
301270	0.000172993815790949	NA
217912	0.000172919698844855	NA
505749	0.000172494292842857	NA
2947337	0.00017104627096338	NA
224212	0.000168383249504658	NA
134528	0.000167887284599016	NA
173238	0.000167404046142856	NA
255669	0.000167355559529513	NA
70628	0.000167084224537381	NA
525706	0.000166668084245412	NA
336003	0.00016657862758211	NA
279373	0.000166473053501399	NA
743755	0.000165395064068574	NA
527489	0.000164282328344627	NA
252229	0.000163111495365199	NA
270856	0.000161336521830899	NA
92512	0.000160363356002499	NA
777467	0.000159948453730992	NA
321584	0.000159922484204499	NA
809380	0.000158381311592103	NA
908138	0.000157096806525433	NA
484332	0.000156336292554349	NA
1091685	0.00015622241798295	NA
364655	0.000155713645345855	NA
231787	0.000153752963226653	NA
996126	0.000151698540970578	NA
471141	0.000149802972023952	NA
319944	0.000149053850956004	NA
2466322	0.000148951263461076	NA
1094453	0.000147764125748521	NA
290137	0.000147744150834561	NA
3608970	0.000147255520834476	NA
167270	0.000147074155693116	NA
1107756	0.000146604149913557	NA
17976	0.000144789409094382	NA
137445	0.000144221497635574	NA
14633	0.000144034061472264	NA
1040220	0.000143889067545055	NA
995960	0.000141984644674049	NA
355448	0.000141651674705653	NA
59566	0.000141542160289287	NA
2936048	0.000141522222443587	NA
239795	0.000141482909615493	NA
535825	0.000141482166434235	NA
101033	0.000141284223753049	NA
518865	0.000141155582404782	NA
200489	0.00014062195600002	NA
359961	0.0001405291357106	NA
297934	0.000139607624169155	NA
196867	0.000139495452736306	NA
495394	0.000137792737618985	NA
2075910	0.000135898198965975	NA
1037526	0.000135877016852266	NA
92034	0.000135290244366058	NA
571374	0.000134409181502827	NA
148259	0.000134096233497863	NA
286683	0.000133162601843808	NA
652802	0.000132814507439996	NA
487725	0.000131688952932181	NA
14290	0.000131559119273565	NA
984924	0.000131052784632369	NA
467605	0.00013099166334635	NA
786831	0.000129917600017971	NA
416400	0.00012986471102596	NA
129773	0.000127928986573602	NA
559317	0.000127159680058153	NA
60771	0.000127145508288751	NA
722963	0.000127011876459551	NA
1039092	0.000126630476872494	NA
244198	0.000126549161860155	NA
221734	0.000126531338064763	NA
322142	0.000126445427464024	NA
963344	0.000126276942281776	NA
422295	0.000125887484274548	NA
187598	0.000125759679484141	NA
1111200	0.000124798512053493	NA
470724	0.000124322611399574	NA
852665	0.000123567617142343	NA
302655	0.000123425748150955	NA
780555	0.000123335438894909	NA
56599	0.000122956056024784	NA
553534	0.000122478898760707	NA
